"x","y","yabs","min","max","NDMI.year.median","NDMI.year.IQR","NDMI.spring.IQR","NDMI.summer.IQR","NDMI.autumn.IQR","NDMI.winter.IQR","OSAVI.spring.IQR","OSAVI.summer.IQR","OSAVI.autumn.IQR","OSAVI.winter.IQR","EVI.spring.IQR","EVI.summer.IQR","EVI.autumn.IQR","EVI.winter.IQR","NIRv.year.median","NIRv.year.IQR","NIRv.spring.IQR","NIRv.summer.IQR","NIRv.autumn.IQR","NIRv.winter.IQR","co","si","co2","si2","trend","phase1","amplitude1","phase2","amplitude2","elevation","slope.log","aspect","tpi","jan.prec.log","apr.prec.log","jul.prec.log","oct.prec.log","jan.srad","jul.srad","mean.tavg","tavg.monthly.range","isothermality","tavg.annual.range","annual.prec.log","prec.seasonality","min.srad","max.srad","mean.srad","mean.wind","mean.vapr","cold.prec.log","warm.prec.log","wet.srad","dry.srad","soil.av.water","soil.bulkdens","soil.log.cation","soil.clay.pct","soil.log.coarfrag","soil.ph","soil.sand.pct","soil.wilt.wat"
0.240127726663658,0.301780784908726,0.262002319532172,4.59926980627428,6.65946417141132,3.14514485542754,0.654091569979187,0.143002602233654,0.752334589915257,0.222491853791226,0.0887212715793346,0.0693537107625239,0.226317859434875,0.0851200339561444,0.150637998752007,0.110909608107555,0.174271095891605,0.210444639492653,0.100132436614729,2.41409973100165,0.50452880367839,0.0991944554749509,0.378080847623671,0.156344831121544,0.113729413245132,0.185772580417922,0.187903156409693,0.0397903257964529,0.110668052141733,0.0449340680247872,0.120656421839062,0.174377580935626,0.0548109178081013,0.0992176622348744,0.223813407992729,0.253483602697692,0.00990886004700542,0.0310416553679289,0.123329031894926,0.20028804159934,0.142053385845685,0.249777135042503,0.227924826934334,0.181691382239499,0.325817277874879,0.19872728408102,0.191072379170507,0.230011290783992,0.402692713980858,0.189898204574785,0.200998722390832,0.173164778362512,0.22846060785055,0.200909955869218,0.344280130898902,0.134842102282459,0.153450554888508,0.134188701811247,0.0706188907091949,0.0947023004643377,0.464055905815901,0.127698836762775,0.0993509330824267,0.161516482319158,1.25917246991045,0.164165147359508,0.143692978220614
0.356309800470786,0.491452770486376,0.354400529548887,0.592458752653105,0.566961283085313,0.329556067796258,0.0889677413261509,0.050293861838977,0.0539995879754898,0.0424455136590964,0.0311919355480796,0.0732308379386346,0.0466816289443415,0.0568672659536134,0.0373585949842337,0.0841505753819689,0.05719425670679,0.0711682914001095,0.0440530751063442,0.233690642115416,0.136911264903954,0.0708487642651825,0.0591410894832833,0.0594467633668856,0.0388826509747915,0.0828886724334943,0.128127480749338,0.043907442070136,0.0586030579289201,0.0190432788142729,0.0556030839435451,0.0946116939964021,0.0310080918152167,0.0209180361260941,0.060002770494922,0.0598420920020217,0.00890062765932598,0.0138947834498744,0.132537356055568,0.091558725176597,0.133103623515371,0.142708539154391,0.485404070776248,0.129366747790552,0.316612512882017,0.08637936046674,0.467141706363169,0.227057256501258,0.476140596715712,0.127631815696628,0.275969883444283,0.17529535893911,0.372530497318202,0.10192168329668,0.162450324133573,0.0671184314403845,0.102854640124367,0.0956523512127738,0.138116551461358,0.0458300584555467,0.223801571388286,0.0552358267942914,0.0472823222568941,0.0565018239867889,0.232270279979229,0.0872502135585371,0.0579877284475678
0.357739959978908,0.402256113482558,0.18453886692998,1.10538647429168,3.71955239479881,1.48165743793386,0.229738833679569,0.0839766157254331,0.286596296116009,0.0713102985352343,0.0445439766939373,0.0959032093487941,0.207697751086293,0.0649733803573049,0.104284177969248,0.11191080602509,0.37821326967045,0.115466058901809,0.101697987072448,0.957555184647706,0.450561552494019,0.126385849100433,0.278346584661268,0.174858199492647,0.0944229730257469,0.198916262918221,0.154762077408609,0.094115036690976,0.107228728191107,0.0355604660922673,0.127939657229017,0.186169216188226,0.0373903770271937,0.189127247029109,0.121230585471992,0.059786784127617,0.0166518884370568,0.00799526971160702,0.131379899451417,0.133103417537434,0.143767538092472,0.215224752127895,0.297469996348692,0.140313525870173,0.267742406962764,0.136297750804061,0.186525469044877,0.174276572270479,0.306623780857802,0.10744688501876,0.1381656462897,0.133257432232021,0.148177444930813,0.165995502194189,0.223356055804064,0.117279489446727,0.125614765032502,0.106579289663692,0.0909523074802046,0.0595504870545263,0.241996030412324,0.107391404102398,0.131785824459435,0.0737542216168237,0.373751022385068,0.141976459003054,0.071829717905338
0.485719966788761,0.861841483752372,0.586403107509533,0.602085558407129,0.777716586527834,0.606600112560574,0.378099710133625,0.157174800232365,0.485525505420849,0.264088412965158,0.101473690940988,0.217808423855818,0.601430796920397,0.225441106501727,0.12013747443574,0.13793944754692,0.208523013474281,0.131640376039137,0.0710585550449387,0.306131400667304,0.545573935960096,0.362715143763264,0.904785194325026,0.30680332211989,0.292621096074043,0.262892907605057,0.407503776002603,0.359464437964178,0.728852717205164,0.0268387251079538,0.276915336956407,0.440685085885576,0.181736396940476,0.745169044151872,0.22742502512024,0.387926884227859,0.00762364844290531,0.00985017351010242,0.182931583974451,0.208307898724371,0.24384387694441,0.193682243582344,0.468693971568406,0.256102343424388,0.965053350043892,0.146374828331346,0.483778009564599,0.325928262794736,0.252517091823083,0.157680578917994,0.38918001177494,0.241059469293408,0.312194669284725,0.202728471880995,0.952112138163255,0.148076842045366,0.153199024221102,0.138397299397258,0.160257097691531,0.094401530458331,1.04235931288024,0.210974376841033,0.206751525244304,0.209636720274226,1.26910345465419,0.961756398324475,0.18372071868184
0.0828619982388989,0.116407128142223,0.0322275946385879,0.0629080696353199,2.00305544711525,0.30596675846814,0.307099935200538,0.0208289059716105,0.0915524493507363,0.0331271188112492,0.0216669713773427,0.00222004561552502,0.0251655021444002,0.00359451534001742,0.0174901835498922,-0.00364858437355053,-7.17908376337562e-05,-0.0052435884165476,-0.00682356259851247,0.100267502413853,0.0292155462278121,0.0098037757594529,0.0192910033173579,0.00536424276784864,0.022253985546909,0.0149012960305868,0.00988618694424837,0.00956465160119713,-0.00627469339948661,-0.0160052950999141,0.0205066970391066,0.0405713845300824,0.0014586170604094,0.0334986581184733,0.197808055829226,0.0554864267308233,0.00108829156599022,-0.00508925618560063,0.0251694455668456,0.058087538294604,0.113011038819064,0.126607812603284,0.066755047859937,0.0210648855035931,0.168959885901835,0.0498389219507818,0.00679747178420875,0.00155928010329909,0.328128945912727,0.0281180391396951,0.000513709255582029,0.0250556405164364,0.0499943530014288,0.0157533296373593,0.450508247682217,0.0521007081481013,0.070504559990189,0.0317608141283348,0.0168900613474481,0.0189936827303239,0.246958905790558,0.0225370672916725,0.0396705585971251,0.033960052488176,0.0958735663610124,0.0154851999474541,0.0358090133862898
0.0593723027116244,0.0400866671625657,0.0462537478430018,0.635192539993602,4.95645304392575,0.134862875427524,0.187635443490445,0.0337887587769448,0.0417255709825302,0.0110001766603904,-0.00181513881965678,0.193966273905493,0.262978649776578,0.196917070393704,0.0433709649804914,0.304823175962538,0.247878397076855,0.19589508472267,0.0672042092307716,0.813154218975813,0.428606231698735,0.0712613200556973,0.0905020501618701,0.0435404227897696,0.0210940073611532,0.045873590696921,0.0617455824287934,0.0360793398072285,0.0438676575306332,0.029046135217893,-0.0237002126108035,0.355949330637705,-0.00847302890704427,0.198816600875544,0.220424985904234,0.146595985240525,0.0109187093605829,0.013258445240071,0.0180533699913248,0.0419273601694403,0.00358558230638195,0.174200466731904,0.0175558576638242,0.0629271839251828,0.0841014675084644,0.0588715772337132,0.00358170435855065,0.0252089769981634,0.315549011718117,0.00230257699445424,0.0154382484250259,0.00476175749048124,0.022522447382137,0.0542775280032064,0.245161890275055,0.00240536281038395,0.0529690257121711,-0.0370144076144534,0.0142471735105172,0.0215480736282831,0.0364908483658404,-0.0035194724054417,0.065616102892621,0.0786908493050724,0.215076537646716,0.0432336290525299,0.0187959646896676
0.0148642653179092,0.00648878305326761,0.0464976350402768,1.15853387102001,0.181183478516129,0.164594215129274,0.276674947853744,0.0370110269183055,0.250238643347892,0.216962673311551,0.0209906130537014,0.0608659602720873,0.205621572780464,0.179906554565264,0.0380222190801671,0.091526661554548,0.193975897007681,0.116012277987243,0.0383376294933537,1.95771856057034,0.422933352212164,0.0418039258039258,0.148707667235694,0.230355782689712,0.0163950830201003,0.0181220082804572,0.011628820127342,0.0182970898046992,0.0133631001540966,0.0210176619903706,0.00181588093339258,0.0107465311691666,0.00551383501400338,0.0137043408884683,0.306371397400772,0.534039393287395,0.202182363512668,0.116906811458502,0.0033276119843979,0.0207977593892963,0.0283396870569224,0.0217563818226285,0.0116106130652849,0.00540657698561908,0.124642862437609,0.0273944846110599,0.050871704187843,0.0302552758792309,0.0231428000758012,0.00222187978512345,0.0332908769608586,0.0257792421514491,0.0225832760819085,0.073197520740802,0.127135783047361,0.0107291465713786,0.0119144918042871,-0.0310869503556557,0.0160780826824283,0.0791390602283677,0.18727172257414,0.122261126583007,0.122554409336233,0.129165578096218,0.152559292497589,0.124048947033675,0.151618608401083
