"","AE","SE"
"cropland132",64.3764264003801,4144.32427608356
"cropland133",82.3513299604161,6781.74154624932
"cropland134",0.913540061098438,0.834555443231737
"cropland135",4.6982946463148,22.0739725835903
"cropland136",9.24963923783806,85.5558260301534
"cropland137",57.6918980470527,3328.35510027153
"cropland138",2.83275158568417,8.02448154619616
"cropland139",13.8581401576951,192.048048630321
"cropland140",10.7177745031782,114.870690300976
"cropland141",8.26631945412266,68.3320373176068
"cropland142",11.1634652870262,124.622957214638
"cropland143",0.863031097143403,0.744822674636546
"cropland144",3.51552968902793,12.3589489944368
"cropland145",1.08116060643899,1.16890825691553
"cropland146",1.37147880793021,1.88095412060167
"cropland147",9.76938884991541,95.4409585008515
"cropland148",1.20687032658745,1.45653598519729
"cropland149",5.24096759282318,27.4677413090228
"cropland150",1.82158333262666,3.31816583770325
"cropland151",2.09443435332491,4.38665526038752
"cropland152",2.20771244989125,4.87399426140482
"cropland153",3.88392394517761,15.084865211924
"cropland154",21.6117308306795,467.066909497744
"cropland155",37.1631855545075,1381.10236055875
"cropland156",3.02053041505312,9.12360398826097
"cropland157",6.4209026491104,41.227990829353
"cropland158",9.21217707033319,84.8642063751726
"cropland159",1.88265678318643,3.54439656327787
"cropland160",17.83116891851,317.950585000435
"cropland161",1.48856807895138,2.21583492567301
"cropland162",9.85827544328114,97.1855947155999
"cropland163",4.12915966000898,17.0499594978455
"cropland164",2.86056292092761,8.1828202245859
"cropland165",2.45699175531965,6.03680848570875
"cropland166",0.23129788834613,0.0534987131533787
"cropland167",17.1612174321976,294.507383755163
"cropland168",6.3911563680719,40.846879721146
"cropland169",15.0609551306148,226.832369446393
"cropland170",16.3637131782485,267.771108979985
"cropland171",8.32064541804166,69.2331401727776
"cropland172",2.47442589386145,6.12278350421206
"cropland173",23.2296750586956,539.617803332586
"cropland174",5.25485638386186,27.6135156150138
"cropland175",0.808125690342644,0.653067131391774
"cropland176",1.00846386140475,1.01699935975938
"cropland177",2.05152472716122,4.20875370615392
"cropland178",1.78896986048004,3.20041316170598
"cropland179",6.00327788640356,36.039345381382
"cropland180",6.75263891416584,45.5981323051069
"cropland181",8.48785464904137,72.0436765432533
"cropland182",1.75756985308445,3.08905178847128
"cropland183",2.04503827910378,4.18218156299975
"cropland184",5.09577720713465,25.966945344753
"cropland185",0.899433766740038,0.808981100752174
"cropland186",5.4974280672332,30.2217153544034
"cropland187",0.150312709734747,0.0225939107078023
"cropland188",0.0340535404649263,0.00115964361819638
"cropland189",0.833434604160692,0.694613239412489
"cropland190",1.09770010478216,1.20494552003877
"cropland191",1.28917113548567,1.66196221656942
"cropland192",0.511352351641139,0.261481227528923
"cropland193",0.0559499524334281,0.00313039717730286
"cropland194",0.111709644397544,0.0124790446514258
"cropland195",0.970325341920723,0.941531269173569
"cropland196",1.02697852730767,1.05468489555102
"cropland197",1.73532313803733,3.01134639340772
"cropland198",0.0249998958337674,0.000624994791699218
"cropland199",23.9336110128935,572.817736116496
"cropland200",8.75192966429336,76.5962728487381
"cropland201",17.1756907294509,295.004352033745
"cropland202",4.52760057343902,20.4991669526053
"cropland203",14.1800909904769,201.074980498204
"cropland204",1.4589798590252,2.12862222904119
"cropland205",4.18215234583236,17.4903982437511
"cropland206",0.585986067289369,0.343379671057261
"cropland207",8.16951724747649,66.7410120568158
"cropland208",1.40996202337662,1.98799290736431
"cropland209",0.527136449166631,0.277872836040004
"cropland210",7.72583803071632,59.6885732768626
"cropland211",11.1140833154605,123.522847942998
"cropland212",4.94783462105869,24.4810674373469
"cropland213",4.34483788615253,18.8776162569464
"cropland214",0.864232824139152,0.746898374319534
"cropland215",6.61265275123749,43.7271764084488
"cropland216",4.43774788348885,19.6936062774097
