"","X","Y","cropland","dec.trees","evgr.trees","shrubland","grassland","bare.soil","wetland","urban","water","dominant","pure","cell.no","red","nir","blue","swir","ndvi","osavi","lswi","is.water","height","slope","aspect","tpi","optional"
"257",26.6964433598924,60.9137294293917,77,1,0,3,10,5,0,4,0,"cropland",FALSE,41526271,0.021,0.3565,0.0235,0.1575,0.888000011444092,1.03072202205658,0.387159526348114,0,65,0.0184759721159935,2.70097756385803,-0.375,TRUE
"258",26.2450409163512,64.6865178780549,0,0,0,4,92,4,0,0,0,"grassland",FALSE,3191576,0.031,0.2625,0.0255,0.1515,0.787999987602234,0.914708077907562,0.268115937709808,0,88,0.0118271568790078,4.0015983581543,0.5,TRUE
"259",24.1597961143139,60.2172630348552,0,21,74,0,5,0,0,0,0,"evgr.trees",FALSE,48599874,0.013,0.25,0.0105,0.1235,0.899999976158142,1.04500532150269,0.33868807554245,0,63,0.198179185390472,0.822358369827271,0.25,TRUE
"260",26.7202437717385,64.4890615989325,0,0,0,0,100,0,0,0,0,"grassland",TRUE,5197975,0.0495,0.2425,0.0215,0.1225,0.660000026226044,0.766502320766449,0.328767120838165,0,130,1.39392677738215e-05,1.57079637050629,0,TRUE
"261",23.7083168110538,60.3898483102474,0,14,1,0,85,0,0,0,0,"grassland",FALSE,46845499,0.0115,0.333,0,0.1265,0.920000016689301,1.08230304718018,0.449401527643204,0,84,0.100855901837349,4.68313694000244,-1.625,TRUE
"262",20.9434337657811,64.7241947346724,0,0,0,0,0,84,0,16,0,"bare.soil",FALSE,2803192,0.038,0.1435,0.023,0.1055,0.579999983310699,0.673972904682159,0.152610436081886,0,56,0.0267221964895725,1.16482198238373,0,TRUE
"263",29.418672677989,62.5257720858413,53,0,0,13,3,0,22,0,9,"cropland",FALSE,25149015,0.0235,0.3005,0.018,0.107,0.856000006198883,0.991483569145203,0.474846631288528,0,78,0.0381168834865093,5.22085762023926,0,TRUE
"264",25.2827434041616,64.8531880893867,0,0,0,0,0,0,100,0,0,"wetland",TRUE,1497166,0.0205,0.2415,0.014,0.124,0.843999981880188,0.97817462682724,0.321477442979813,0,0,0,1.57079637050629,0,TRUE
"265",21.5257783373402,61.5595328416442,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,34958979,0.192,0.27,0.0905,0.267,0.184000000357628,0.212698757648468,-0.0111856823787093,0,1,0.0192502439022064,4.55391073226929,0,TRUE
"266",28.7797976276152,61.1319918013927,53,11,2,0,0,0,0,0,34,"cropland",FALSE,39310771,0.0255,0.364,0.0195,0.1295,0.867999970912933,1.00790596008301,0.475177317857742,0,43,0.0258322823792696,5.89281988143921,-0.125,TRUE
"267",21.1071439153533,59.942465920107,0,0,1,0,22,37,0,0,40,"water",FALSE,51388957,0.032,0.09,0.048,0.0705,0.476000010967255,0.551114022731781,0.121495328843594,1,2,0.111378245055676,5.39593887329102,-0.5,TRUE
"268",20.9781986606104,55.3075536253118,0,0,0,0,15,70,0,0,15,"bare.soil",FALSE,98482587,0.109,0.158,0.083,0.1385,0.184000000357628,0.212820127606392,0.0657672882080078,0,0,0.0105262435972691,5.38847589492798,-0.75,TRUE
"269",20.9851270513752,56.5178592714741,0,0,0,13,0,86,0,0,1,"bare.soil",FALSE,86184994,0.1515,0.2855,0.0895,0.2075,0.30799999833107,0.355632841587067,0.158215016126633,0,0,0.0046816929243505,4.20541334152222,-0.125,TRUE
"270",26.3789650070324,64.6329585297748,0,0,50,0,10,40,0,0,0,"evgr.trees",FALSE,3736031,0.0815,0.278,0.048,0.1805,0.547999978065491,0.633906245231628,0.212649941444397,0,111,0.00842558871954679,4.30519151687622,0.375,TRUE
"271",23.5803869220776,60.4097324272635,0,0,0,0,100,0,0,0,0,"grassland",TRUE,46643770,0.0105,0.1475,0.008,0.044,0.867999970912933,1.00531375408173,0.540469944477081,0,74,0.0312010683119297,1.83234572410583,-0.875,TRUE
"272",22.6755463306817,61.2291436653971,4,0,0,0,8,0,2,0,86,"water",FALSE,38316778,0.0245,0.1935,0.0185,0.0755,0.776000022888184,0.898936152458191,0.438661724328995,0,43,0.00762056605890393,4.26117658615112,0.375,TRUE
"273",22.3958274138305,61.3204180182325,100,0,0,0,0,0,0,0,0,"cropland",TRUE,37389136,0.0115,0.364,0.009,0.114,0.920000016689301,1.08871614933014,0.523012578487396,0,50,2.4072078304016e-05,4.71238899230957,0,TRUE
"274",23.4186618696222,64.0545600444658,0,0,0,0,26,74,0,0,0,"bare.soil",FALSE,9609687,0.061,0.2265,0.025,0.1485,0.575999975204468,0.667570769786835,0.208000004291534,0,9,0.00740661891177297,6.28318548202515,-0.375,TRUE
"275",29.7261774123922,58.7628885422136,0,3,0,0,58,5,0,34,0,"grassland",FALSE,63382765,0.0465,0.232,0.0175,0.18,0.667999982833862,0.77241724729538,0.126213595271111,0,96,0.0263285562396049,1.74309611320496,1.875,TRUE
"276",26.6964302672563,60.8899585230767,2,0,0,0,5,0,0,93,0,"urban",FALSE,41768191,0.067,0.299,0.059,0.17,0.632000029087067,0.735139846801758,0.275053292512894,0,60,0.000301737658446655,5.16781806945801,0.125,TRUE
"277",24.082337779596,60.0287818400635,0,0,0,0,1,1,0,0,98,"water",TRUE,50514996,0.0295,0.0635,0.023,0.047,0.363999992609024,0.423721522092819,0.149321272969246,0,0,0,1.1048059463501,-0.25,TRUE
"278",27.6210440332439,62.4573320720939,0,0,0,0,0,0,0,0,100,"water",TRUE,25842723,0.005,0.0155,0.0125,0.016,0.512000024318695,0.591836750507355,-0.0158730167895555,0,98,0,1.57079637050629,0,TRUE
"279",29.1517934928687,61.6398667014213,0,0,0,0,0,0,0,0,100,"water",TRUE,34150186,0.0065,0.0185,0.017,0.017,0.479999989271164,0.555023908615112,0.0422535203397274,0,74,0,1.57079637050629,0,TRUE
"280",21.770819825327,59.4791675081939,0,0,0,0,0,0,0,0,100,"water",TRUE,56096986,0.0235,0.0275,0.0245,0.0145,0.0799999982118607,0.0908379033207893,0.309523820877075,1,0,0,1.57079637050629,0,TRUE
"281",20.9652718977185,58.0099245702701,0,0,0,0,0,0,0,0,100,"water",TRUE,71024654,0.037,0.0375,0.047,0.015,0.0199999995529652,0.0220681484788656,0.53259140253067,1,0,0,1.57079637050629,0,TRUE
"282",21.4316038991307,60.3928158850517,0,0,0,0,0,0,0,0,100,"water",TRUE,46812964,0.024,0.023,0.0295,0.0145,0.0480000004172325,0.0562518648803234,-0.385120362043381,0,0,0,1.57079637050629,0,TRUE
"283",20.5793737578636,56.3848999954987,0,0,0,0,0,0,0,0,100,"water",TRUE,87535305,0.0105,0.0125,0.0195,0.0065,0.0879999995231628,0.100519932806492,0.315789461135864,1,0,0,1.57079637050629,0,TRUE
"284",28.2291605863259,61.3541601642062,0,0,0,0,0,0,0,0,100,"water",TRUE,37052296,0.0095,0.0175,0.0195,0.0165,0.296000003814697,0.342688322067261,0.0294117648154497,0,74,0,1.57079637050629,0,TRUE
"285",28.3402869058456,60.1815292514005,0,0,0,0,0,0,0,0,100,"water",TRUE,48966968,0.011,0.013,0.0135,0.0075,0.0839999988675117,0.0963455140590668,0.26829269528389,1,0,0,1.57079637050629,0,TRUE
"286",20.1765807797191,58.6904841666983,0,0,0,0,0,0,0,0,100,"water",TRUE,64108979,0.037,0.0505,0.038,0.058,0.156000003218651,0.178807944059372,-0.0691244229674339,1,0,0,1.57079637050629,0,TRUE
"287",27.2400891870369,59.8293739123708,0,0,0,0,0,0,0,0,100,"water",TRUE,52544259,0.024,0.0265,0.026,0.013,0.0480000004172325,0.0566708110272884,-0.221122115850449,0,0,0,1.57079637050629,0,TRUE
"288",23.7767784295972,59.5128712807761,0,0,0,0,0,0,0,0,100,"water",TRUE,55756288,0.0345,0.0415,0.039,0.0175,0.0920000001788139,0.106729760766029,0.406779646873474,1,0,0,1.57079637050629,0,TRUE
"289",23.8204622992082,60.693413761713,0,0,0,0,0,0,0,0,100,"water",TRUE,43761132,0,0.03,0.007,0.044,0.920000016689301,1.15691494941711,-0.189189195632935,0,109,0,1.57079637050629,0,TRUE
"290",20.6289782582088,63.2956016517784,0,0,0,0,0,0,0,0,100,"water",TRUE,17318075,0.0115,0.015,0.013,0.0065,0.131999999284744,0.152746424078941,0.395348846912384,0,0,0,1.57079637050629,0,TRUE
"291",21.4176237417917,58.9434173923126,0,0,0,0,0,0,0,0,100,"water",TRUE,61539830,0.0235,0.028,0.025,0.014,0.0879999995231628,0.101202018558979,0.333333343267441,1,0,0,1.57079637050629,0,TRUE
"292",22.7678670881238,64.7678098428389,0,0,0,0,0,0,0,0,100,"water",TRUE,2361511,0.0095,0.0145,0.009,0.0045,0.208000004291534,0.240863785147667,0.526315808296204,1,0,0,1.57079637050629,0,TRUE
"293",27.0377449418067,63.1101185549649,0,0,0,0,0,0,0,0,100,"water",TRUE,19209495,0,0.02,0.003,0.028,0.920000016689301,1.15537846088409,-0.16666667163372,0,140,0,4.71238899230957,0,TRUE
"294",28.4126992694784,59.9344753762237,0,0,0,0,0,0,0,0,100,"water",TRUE,51476961,0.0125,0.015,0.015,0.0055,0.0920000001788139,0.105148658156395,0.463414639234543,1,0,0,1.57079637050629,0,TRUE
"295",20.9484302995816,58.2490002173296,0,0,0,0,0,0,0,0,100,"water",TRUE,68595357,0.0235,0.028,0.0235,0.0135,0.0879999995231628,0.101202018558979,0.349397599697113,1,0,0,1.57079637050629,0,TRUE
"296",21.6041683747279,63.6567122944598,0,0,0,0,0,0,0,0,100,"water",TRUE,13649938,0.0135,0.0185,0.015,0.007,0.156000003218651,0.180798009037971,0.450980395078659,1,0,0,1.57079637050629,0,TRUE
"297",20.2540086914927,61.665661200478,0,0,0,0,0,0,0,0,100,"water",TRUE,33879137,0.01,0.0125,0.015,0.003,0.112000003457069,0.128432244062424,0.612903237342834,1,0,0,1.57079637050629,0,TRUE
"298",28.7569231380795,62.2092974568313,0,0,0,0,0,0,0,0,100,"water",TRUE,28363868,0.0025,0.0125,0.0075,0.0145,0.667999982833862,0.769230782985687,-0.0740740746259689,0,74,0,1.57079637050629,0,TRUE
"299",20.3323607002,61.8988429598282,0,0,0,0,0,0,0,0,100,"water",TRUE,31510416,0.014,0.017,0.0195,0.007,0.096000000834465,0.111969113349915,0.416666656732559,1,0,0,1.57079637050629,0,TRUE
"300",21.9038108968605,64.323415737786,0,0,0,0,0,0,0,0,100,"water",TRUE,6876480,0.0095,0.0135,0.0125,0.0055,0.172000005841255,0.201039865612984,0.421052634716034,1,0,0,1.57079637050629,0,TRUE
"301",28.0545789066354,59.559534245879,0,0,0,0,0,0,0,0,100,"water",TRUE,55286840,0.0625,0.0835,0.0545,0.026,0.143999993801117,0.166757941246033,0.525114178657532,0,0,0,1.57079637050629,0,TRUE
"302",25.5010102026911,60.0982251976454,0,0,0,0,0,0,0,0,100,"water",TRUE,49810826,0.0635,0.084,0.0735,0.0655,0.140000000596046,0.161132946610451,0.123745821416378,1,0,0,1.57079637050629,0,TRUE
"303",22.8740843398079,58.1012089126811,0,0,0,0,0,0,0,0,100,"water",TRUE,70099218,0.0105,0.0115,0.015,0.002,0.0560000017285347,0.0649162083864212,0.0340740755200386,1,0,0,1.57079637050629,0,TRUE
"304",20.2153441728905,60.4097061375763,0,0,0,0,0,24,0,0,76,"water",FALSE,46640378,0.0105,0.0165,0.0135,0.007,0.224000006914139,0.257016241550446,0.404255330562592,0,0,0,1.57079637050629,0,TRUE
"305",21.8878933956572,59.7350642207615,0,0,0,0,0,0,0,0,100,"water",TRUE,53496464,0.0215,0.024,0.0255,0.012,0.0560000017285347,0.0636243969202042,0.333333343267441,1,0,0,1.57079637050629,0,TRUE
"306",23.9176540958055,57.1150309113458,0,0,0,0,0,0,0,0,100,"water",TRUE,80119790,0.028,0.03,0.027,0.016,0.0359999984502792,0.0399449020624161,0.304347813129425,1,0,0,1.57079637050629,0,TRUE
"307",20.6120986313915,60.6041040126717,0,0,0,0,0,0,0,0,100,"water",TRUE,44665098,0.0125,0.0135,0.015,0.0045,0.0640000030398369,0.0753051191568375,-0.13910761475563,1,0,0,1.57079637050629,0,TRUE
"308",20.9157130317898,58.9374969321092,0,0,0,0,0,0,0,0,100,"water",TRUE,61599804,0.024,0.0295,0.026,0.014,0.104000002145767,0.119074285030365,0.356321841478348,1,0,0,1.57079637050629,0,TRUE
"309",20.065507700352,57.6656529268906,0,0,0,0,0,0,0,0,100,"water",TRUE,74521507,0.0175,0.0195,0.021,0.008,0.0560000017285347,0.0625674203038216,0.41818180680275,1,0,0,1.57079637050629,0,TRUE
"310",23.7509950394703,64.3462160043464,0,0,0,0,0,0,0,0,100,"water",TRUE,6646502,0.013,0.0185,0.013,0.0065,0.175999999046326,0.202026605606079,0.479999989271164,1,0,0,1.57079637050629,0,TRUE
"311",24.0129123514065,64.7043461064428,0,0,0,0,0,0,0,0,100,"water",TRUE,3007886,0.0135,0.0185,0.013,0.0055,0.156000003218651,0.180798009037971,0.541666686534882,1,0,0,1.57079637050629,0,TRUE
"312",20.5288033290362,60.8263637409453,0,0,0,0,0,0,0,0,100,"water",TRUE,42407094,0.0105,0.013,0.012,0.0035,0.108000002801418,0.122985579073429,0.575757563114166,1,0,0,1.57079637050629,0,TRUE
"313",23.7351117640794,64.7291673634397,0,0,0,0,0,0,0,0,100,"water",TRUE,2755606,0.0125,0.0175,0.012,0.006,0.167999997735023,0.192819148302078,0.489361703395844,1,0,0,1.57079637050629,0,TRUE
"314",23.3511927996373,59.0654721659354,0,0,0,0,0,0,0,0,100,"water",TRUE,60301939,0.0285,0.029,0.044,0.0165,0.0719999969005585,0.0820445120334625,0.282485872507095,0,0,0,1.57079637050629,0,TRUE
"315",27.4871440762489,58.6795095225795,0,0,0,0,0,0,0,0,100,"water",TRUE,64227228,0.01,0.0115,0.018,0.004,0.068000003695488,0.0806302130222321,0.483870953321457,0,27,0,4.71238899230957,0,TRUE
"316",20.3015959877448,61.3819361262365,0,0,0,0,0,0,0,0,100,"water",TRUE,36762065,0.0115,0.014,0.015,0.005,0.100000001490116,0.113369822502136,0.473684221506119,1,0,0,1.57079637050629,0,TRUE
"317",25.5237914459025,60.329333142761,0,11,23,0,8,2,0,5,51,"water",FALSE,47462209,0.018,0.23,0.0075,0.1285,0.856000006198883,0.991293132305145,0.28312411904335,0,7,0.182664394378662,3.08642053604126,-4.875,TRUE
"318",20.7986052356472,57.2509824685545,0,0,0,0,0,0,0,0,100,"water",TRUE,78735686,0.0235,0.0265,0.029,0.013,0.0599999986588955,0.0694888159632683,0.341772139072418,1,0,0,1.57079637050629,0,TRUE
"319",20.7569404715634,56.7291707133819,0,0,0,0,0,0,0,0,100,"water",TRUE,84037724,0.0515,0.0665,0.064,0.1415,0.128000006079674,0.14735771715641,-0.360576927661896,1,0,0,1.57079637050629,0,TRUE
"320",27.4067406376361,60.2182584869241,0,0,0,0,0,0,0,0,100,"water",TRUE,48593067,0.0315,0.0355,0.029,0.0185,0.0599999986588955,0.0691711381077766,0.314814805984497,1,0,0,1.57079637050629,0,TRUE
"321",24.4513905184459,58.343263998004,0,0,0,0,0,0,0,0,100,"water",TRUE,67641288,0.082,0.0775,0.065,0.0345,0,0,-0.158608987927437,0,0,0,1.57079637050629,0,TRUE
"322",29.5149370095885,60.1567333171697,0,0,0,0,0,0,0,0,100,"water",TRUE,49220152,0.0395,0.096,0.031,0.026,0.416000008583069,0.483404636383057,0.573770463466644,0,0,0,1.57079637050629,0,TRUE
"323",20.9404620418098,56.7291216866436,0,0,0,0,0,0,0,0,100,"water",TRUE,84037909,0.011,0.0135,0.022,0.0075,0.104000002145767,0.117982096970081,0.28571429848671,1,0,0,1.57079637050629,0,TRUE
"324",20.7043585429449,58.3958182616489,0,0,0,0,0,0,0,0,100,"water",TRUE,67103271,0.025,0.0315,0.0265,0.0175,0.11599999666214,0.133262634277344,0.28571429848671,1,0,0,1.57079637050629,0,TRUE
"325",21.4295752864333,63.4652836060792,0,0,0,0,0,0,0,0,100,"water",TRUE,15595202,0.0105,0.014,0.0105,0.0045,0.143999993801117,0.165174946188927,0.513513505458832,1,0,0,1.57079637050629,0,TRUE
"326",23.5426617118812,57.0406862670248,0,0,0,0,0,0,0,0,100,"water",TRUE,80875412,0.009,0.01,0.0145,0.005,0.136000007390976,0.159258618950844,0.264916479587555,0,0,0,1.57079637050629,0,TRUE
"327",23.6269859074432,61.4067377524453,0,0,0,0,1,0,0,99,0,"urban",TRUE,36513417,0.04,0.131,0.033,0.099,0.532000005245209,0.617021262645721,0.139130428433418,0,121,0.0253777448087931,5.73512601852417,-0.875,TRUE
"328",29.1726703473962,63.5456245847113,0,7,4,3,38,0,0,48,0,"urban",FALSE,14786527,0.0315,0.303,0.014,0.1225,0.811999976634979,0.941299557685852,0.42420682311058,0,118,0.0638425052165985,3.57501649856567,-1,TRUE
"329",22.924629832591,61.3571656231974,0,11,1,7,25,5,0,51,0,"urban",FALSE,37016709,0.018,0.1835,0.0225,0.112,0.819999992847443,0.952376246452332,0.241962775588036,0,69,0.0165897589176893,1.85263621807098,-0.375,TRUE
"330",21.9087356109722,55.0734553131365,0,0,0,0,1,0,0,99,0,"urban",TRUE,100862405,0.0645,0.2975,0.0635,0.186,0.643999993801117,0.746464848518372,0.230610132217407,0,12,0.026609567925334,0.687904477119446,-0.5,TRUE
"331",28.8154732332827,61.2073188910194,0,0,0,0,2,0,0,98,0,"urban",TRUE,38544727,0.084,0.2945,0.067,0.1715,0.555999994277954,0.644989192485809,0.263948500156403,0,70,0,1.57079637050629,0,TRUE
"332",22.2877226903705,60.4871111558691,0,0,0,0,0,0,0,100,0,"urban",TRUE,45856227,0.0785,0.224,0.0375,0.1505,0.479999989271164,0.55780291557312,0.196261689066887,0,29,0.0409707389771938,1.27022516727448,0.875,TRUE
"333",29.252989709512,63.2380915347208,0,0,1,1,34,2,0,62,0,"urban",FALSE,17911408,0.0495,0.15,0.062,0.1685,0.504000008106232,0.584126651287079,-0.0580847710371017,0,111,0.00655856449157,1.57079637050629,0.875,TRUE
"334",22.4167022461579,60.4910105367898,0,7,2,0,18,3,0,70,0,"urban",FALSE,45816037,0.043,0.2695,0.013,0.151,0.723999977111816,0.840552806854248,0.281807363033295,0,12,0.0785389021039009,0.678781926631927,-2.625,TRUE
"335",26.391864715044,58.7381225200824,0,0,0,1,24,10,0,65,0,"urban",FALSE,63631404,0.0125,0.143,0.011,0.0885,0.839999973773956,0.973004221916199,0.235421165823936,0,74,0.0141820637509227,2.05224084854126,-0.5,TRUE
"336",23.072424599796,60.8402507877873,0,0,0,1,6,0,0,93,0,"urban",FALSE,42268538,0.066,0.167,0.041,0.1645,0.432000011205673,0.502660036087036,0.00754147814586759,0,82,0.00155177421402186,0.794958710670471,0.375,TRUE
"337",24.8313663435346,58.9920829971372,0,6,0,0,9,2,0,83,0,"urban",FALSE,61049351,0.038,0.168,0.025,0.1635,0.632000029087067,0.731754660606384,0.0135746607556939,0,67,0.0114522119984031,0.8580122590065,-0.375,TRUE
"338",26.2737766485551,55.7430236982227,0,0,0,0,17,34,0,49,0,"urban",FALSE,94062805,0.0785,0.313,0.0325,0.2045,0.600000023841858,0.694672882556915,0.209661841392517,0,157,0.0262855235487223,3.73787617683411,0,TRUE
"339",24.4434620808595,55.7202747887856,0,18,0,5,42,0,0,35,0,"grassland",FALSE,94292800,0.0295,0.308,0.0095,0.148,0.824000000953674,0.956987977027893,0.350877195596695,0,56,0.0158628206700087,4.57156991958618,-0.75,TRUE
"340",24.3621213452039,59.4354617812161,0,11,2,4,60,9,0,14,0,"grassland",FALSE,56543118,0.022,0.2725,0.0165,0.092,0.851999998092651,0.986421346664429,0.495198905467987,0,14,0.0122749591246247,6.28318548202515,-0.75,TRUE
"341",20.7619127215257,55.1091358581049,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,100498369,0.1565,0.268,0.099,0.291,0.263999998569489,0.30463045835495,-0.0411449000239372,0,10,0.0639167353510857,5.12493515014648,0.375,TRUE
"342",25.1914418153542,60.5684338400411,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,45032594,0.2075,0.3355,0.1545,0.2805,0.236000001430511,0.2734035551548,0.0892857164144516,0,90,0.0024128770455718,4.54896116256714,0.25,TRUE
"343",26.1627399138364,60.5734362954042,0,19,1,3,0,77,0,0,0,"bare.soil",FALSE,44983173,0.036,0.2695,0.014,0.1515,0.763999998569489,0.886380016803741,0.280285030603409,0,30,0.0186280217021704,4.87579202651978,0.625,TRUE
"344",29.1458636317195,60.9524123956752,0,7,5,0,12,21,0,55,0,"urban",FALSE,41135620,0.064,0.234,0.04,0.156,0.572000026702881,0.661567389965057,0.200000002980232,0,24,0.0317705348134041,3.21202039718628,0.25,TRUE
"345",27.7044031107593,63.5634633804462,0,0,0,34,15,51,0,0,0,"bare.soil",FALSE,14603607,0.0495,0.2885,0.039,0.183,0.708000004291534,0.820042610168457,0.223753973841667,0,157,0.0482043661177158,2.19746541976929,1,TRUE
"346",22.4464413582383,61.9047297950977,0,0,0,2,0,98,0,0,0,"bare.soil",TRUE,31452067,0.076,0.1485,0.043,0.148,0.324000000953674,0.374476790428162,0.00168634066358209,0,130,0.00279157655313611,3.75437474250793,-0.25,TRUE
"347",21.4712005552067,62.277762846303,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,27661004,0.0435,0.237,0.056,0.0915,0.688000023365021,0.799985766410828,0.442922383546829,0,27,0,3.14159274101257,-0.375,TRUE
"348",20.8919105011077,64.654697101574,0,0,0,13,0,87,0,0,0,"bare.soil",FALSE,3508740,0.0265,0.252,0.022,0.1405,0.808000028133392,0.938976228237152,0.284076422452927,0,63,0.0167901199311018,3.79994821548462,0,TRUE
"349",28.9851116193252,60.8462546768297,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,42214018,0.1515,0.252,0.1355,0.206,0.247999995946884,0.28886467218399,0.100436680018902,0,20,0.00405930634588003,0.596946895122528,-0.875,TRUE
"350",25.6031833216167,64.8720500388983,0,0,5,1,7,87,0,0,0,"bare.soil",FALSE,1305969,0.0545,0.2125,0.033,0.1615,0.592000007629395,0.686236321926117,0.136363640427589,0,21,0.0102898664772511,4.30839967727661,0.125,TRUE
"351",24.7837182013939,60.6637120808917,0,0,1,0,0,99,0,0,0,"bare.soil",TRUE,44064503,0.0545,0.1175,0.0425,0.091,0.379999995231628,0.439016669988632,0.185617104172707,0,101,0.0147379525005817,3.97988772392273,-8.5,TRUE
"352",27.3551417504059,59.3025736770006,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,57896855,0.0615,0.272,0.0745,0.177,0.632000029087067,0.731998324394226,0.211581289768219,0,83,0.0463404841721058,2.66296911239624,-0.75,TRUE
"353",24.5724440075819,63.5535597697557,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,14701250,0.0825,0.1865,0.0325,0.149,0.388000011444092,0.448342502117157,0.111773476004601,0,168,0.0598738789558411,0.499145865440369,-0.125,TRUE
"354",27.8730222063133,60.6369468046752,25,1,0,2,10,43,0,19,0,"bare.soil",FALSE,44339777,0.0605,0.3295,0.0395,0.1755,0.703999996185303,0.814947307109833,0.415057927370071,0,23,0.0381020307540894,3.83679938316345,-0.125,TRUE
"355",22.7688892779525,61.6487861988146,12,16,2,7,31,18,0,14,0,"grassland",FALSE,34053032,0.0115,0.1745,0.016,0.068,0.875999987125397,1.01612210273743,0.439175248146057,0,91,0.0254714898765087,4.13466501235962,-0.875,TRUE
"356",28.4226276883228,59.670655978698,0,0,0,0,0,0,0,100,0,"urban",TRUE,54158251,0.1345,0.181,0.113,0.189,0.219999998807907,0.254749327898026,0.14789916574955,0,13,0.0311005096882582,5.28449201583862,0.625,TRUE
"357",22.8392818511022,60.808548978821,0,0,0,17,0,83,0,0,0,"bare.soil",FALSE,42590863,0.053,0.222,0.0285,0.1395,0.61599999666214,0.712665379047394,0.228215768933296,0,92,0.0378047339618206,5.95595645904541,1.25,TRUE
"358",25.154780103797,64.4345801522273,0,0,0,5,0,95,0,0,0,"bare.soil",TRUE,5750797,0.0665,0.227,0.0275,0.195,0.547999978065491,0.6341712474823,0.0758293867111206,0,100,0.0097886361181736,0.581730782985687,1.5,TRUE
"359",22.0972095472327,61.3233933952067,0,0,0,0,17,83,0,0,0,"bare.soil",FALSE,37358595,0.05,0.16,0.041,0.12,0.523999989032745,0.607387661933899,0.142857149243355,0,28,0.000586210982874036,5.16242456436157,-0.125,TRUE
"360",27.6934661214489,60.5495673834567,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,45226636,0.058,0.214,0.044,0.1825,0.572000026702881,0.665098488330841,0.0794451460242271,0,31,0.050165805965662,5.89918899536133,0.125,TRUE
"361",29.5397050339488,58.718277576878,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,63836177,0.122,0.3245,0.071,0.2735,0.451999992132187,0.525997579097748,0.0852842777967453,0,107,0.010881444439292,3.50700497627258,1,TRUE
"362",26.2122962261251,60.2569679042666,0,21,9,0,0,49,0,0,21,"bare.soil",FALSE,48198743,0.0375,0.1525,0.0295,0.0685,0.603999972343445,0.701809763908386,0.38009050488472,0,1,0.0901510491967201,4.20575332641602,-1.5,TRUE
"363",23.928554364836,60.0476721453643,0,3,0,0,33,51,0,13,0,"bare.soil",FALSE,50323321,0.0645,0.279,0.0525,0.14,0.624000012874603,0.724198162555695,0.331742256879807,0,38,0.0653557032346725,2.21683168411255,0.875,TRUE
"364",29.3541664770112,60.3482096857066,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,47274550,0.1515,0.262,0.109,0.294,0.26800000667572,0.309927940368652,-0.0575539581477642,0,78,0.058571245521307,1.17738223075867,-0.625,TRUE
"365",27.6875112649023,59.2877091528738,0,0,4,3,24,69,0,0,0,"bare.soil",FALSE,58048390,0.0485,0.3325,0.033,0.175,0.744000017642975,0.864490389823914,0.310344815254211,0,36,0.0595343708992004,5.74013423919678,-4.875,TRUE
"366",27.9345184008618,60.9960563737814,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,40690879,0.096,0.2005,0.0685,0.206,0.351999998092651,0.408726155757904,-0.0135301351547241,0,102,0.0255125518888235,2.20281219482422,0.375,TRUE
"367",25.3015916122116,64.938534881777,0,0,0,0,1,99,0,0,0,"bare.soil",TRUE,630305,0.141,0.334,0.0765,0.2635,0.407999992370605,0.471246957778931,0.117991633713245,0,19,0.0115290405228734,5.11548376083374,0.625,TRUE
"368",28.9950364495825,60.3363307895618,14,0,2,6,30,29,0,19,0,"grassland",FALSE,47395148,0.06,0.2535,0.0385,0.1655,0.61599999666214,0.715798199176788,0.210023865103722,0,41,0.0229516420513391,3.36100792884827,-0.75,TRUE
"369",26.0545675531757,62.5783967620911,0,0,0,0,0,100,0,0,0,"bare.soil",TRUE,24611384,0.052,0.205,0.0415,0.138,0.596000015735626,0.69036877155304,0.195335283875465,0,155,0.0482075549662113,0.369360208511353,0.75,TRUE
"370",21.0883096143634,56.8511776977823,0,0,0,5,0,62,0,0,33,"bare.soil",FALSE,82798218,0.129,0.1755,0.075,0.1045,0.151999995112419,0.177096322178841,0.253571420907974,0,0,0.00265477551147342,5.93470621109009,-0.5,TRUE
"371",21.0436543293702,55.3988064206296,0,1,0,0,14,82,0,0,3,"bare.soil",FALSE,97555293,0.1155,0.1655,0.081,0.1235,0.175999999046326,0.206346943974495,0.145328715443611,0,0,0.00234382878988981,1.57079637050629,0,TRUE
"372",22.4226587115044,63.6468648963329,0,0,0,0,3,90,0,0,7,"bare.soil",FALSE,13751563,0.0395,0.0735,0.033,0.032,0.300000011920929,0.348779618740082,0.393364936113358,0,0,0.00226356321945786,1.57079637050629,0,TRUE
