"","AE","SE"
"bare.soil1",0.17603859040676,0.030989585312399
"bare.soil2",0.00988051469032463,0.0000976245705457209
"bare.soil3",0.0326124419763137,0.00106357137165843
"bare.soil4",0.792844276938615,0.628602047474315
"bare.soil5",3.46110768515022,11.9792664082059
"bare.soil6",0.769060295541411,0.591453738178243
"bare.soil7",0.0190545598996547,0.000363076252969528
"bare.soil8",0.00412419200935653,0.0000170089597300403
"bare.soil9",0.0601472701992546,0.00361769411242214
"bare.soil10",0.0049498301351696,0.0000245008183670331
"bare.soil11",0.00424035315881972,0.0000179805949115124
"bare.soil12",0.378939441716241,0.143595100488216
"bare.soil13",0.0000305902689837241,0.000000000935764556496591
"bare.soil14",0.532609316255087,0.283672683761711
"bare.soil15",0.149120859215071,0.0222370306530409
"bare.soil16",0.00382266921116961,0.0000146127998980241
"bare.soil17",0.331239394608976,0.109719536540921
"bare.soil18",0.917285634377608,0.841412935035531
"bare.soil19",0.820402743846105,0.673060662110218
"bare.soil20",2.66731087285935,7.11454729247373
"bare.soil21",60.6694910117552,3680.78713962544
"bare.soil22",0.121297592462966,0.0147131059373117
"bare.soil23",0.000783538649288707,0.000000613932814929171
"bare.soil24",0.023171707393427,0.000536928023526602
"bare.soil25",0.000992639782743491,0.000000985333738285045
"bare.soil26",5.34719382956087,28.5924818508939
"bare.soil27",0.0617995605183608,0.00381918568026254
"bare.soil28",4.91920493969883,24.1985772387574
"bare.soil29",4.86900000975748,23.7071610950184
"bare.soil30",10.0570048790081,101.143347136393
"bare.soil31",0.123581187508001,0.0152723099058877
"bare.soil32",0.0603869523176757,0.00364658401021724
"bare.soil33",0.0485293384016511,0.00235509668570196
"bare.soil34",2.94513463887551,8.67381804110441
"bare.soil35",0.0167448482250679,0.000280389942080559
"bare.soil36",0.102489362505998,0.0105040694268858
"bare.soil37",0.000456234313337117,0.00000020814974866619
"bare.soil38",0.000295048516208111,0.0000000870536269166078
"bare.soil39",0.0098841072438468,0.0000976955760078649
"bare.soil40",0.0200253152117341,0.000401013249329308
"bare.soil41",0.0208320542518573,0.000433974484352326
"bare.soil42",7.48390184865997,56.0087868803761
"bare.soil43",1.6640341452872,2.7690096366817
"bare.soil44",0.00842961072552582,0.0000710583369839
"bare.soil45",0.472766327434307,0.223508000355723
"bare.soil46",1.29597489322689,1.67955092387444
"bare.soil47",0.620303096276544,0.384775931250268
"bare.soil48",2.49509543004046,6.22550120500877
"bare.soil49",2.38557828382152,5.69098374824084
"bare.soil50",99.7245293504489,9944.98175416855
"bare.soil51",0.417312659307338,0.174149855618163
"bare.soil52",0.0426709822824993,0.00182081272895337
"bare.soil53",1.11616513372163,1.24582460573583
"bare.soil54",82.7453389705124,6846.791121345
"bare.soil55",2.85733829093897,8.16438210886605
"bare.soil56",88.7764445723436,7881.25711090639
"bare.soil57",4.99727978692893,24.9728052688484
"bare.soil58",74.5811546961958,5562.34863581789
"bare.soil59",1.45634627394212,2.12094446962509
"bare.soil60",10.9477739020782,119.853753411024
"bare.soil61",4.6934583844222,22.0285516063031
"bare.soil62",34.2553886162934,1173.43164925328
"bare.soil63",99.111755027136,9823.13998455903
"bare.soil64",63.4149791435392,4021.45957977551
"bare.soil65",24.81592865617,615.830315068119
"bare.soil66",0.106120603158743,0.0112615824147753
"bare.soil67",0.0034398504492675,0.0000118325711133258
"bare.soil68",1.9646010626725,3.8596573354539
"bare.soil69",41.6235551794004,1732.52034577259
"bare.soil70",4.99051625194316,24.9052524609088
"bare.soil71",29.9222238060408,895.339477498795
"bare.soil72",33.5927804178706,1128.47489620327
"bare.soil73",0.0966163812755769,0.00933472513078765
"bare.soil74",0.000618319996464139,0.000000382319618027413
"bare.soil75",0.00108871885700999,0.00000118530874960914
"bare.soil76",0.000730303874310815,0.000000533343748833387
"bare.soil77",23.9984091240382,575.923640484721
"bare.soil78",0.00341013823670235,0.0000116290427934194
"bare.soil79",0.00472083002251884,0.0000222862361015152
"bare.soil80",0.00114165560021137,0.00000130337750949399
"bare.soil81",0.0135744887185486,0.000184266743970004
"bare.soil82",0.00289109774469634,0.00000835844616938827
"bare.soil83",0.000831950076067591,0.00000069214092906887
"bare.soil84",67.911028881388,4611.90784372871
"bare.soil85",0.0617900610522622,0.00381801164484229
"bare.soil86",6.56175910015785,43.0566824885043
"bare.soil87",0.298924322057833,0.0893557503177348
"bare.soil88",30.2007116461838,912.082983935942
"bare.soil89",7.64973126080942,58.5183883626049
"bare.soil90",63.4821019977418,4029.9772740517
"bare.soil91",12.944991383644,167.572801922618
"bare.soil92",99.9999999966812,9999.99999933625
"bare.soil93",1.89166832665464,3.57840905806836
"bare.soil94",16.8140945121229,282.713774262601
"bare.soil95",7.44295400209536,55.3975642773074
"bare.soil96",4.06553641902991,16.5285863744586
"bare.soil97",99.9999999876187,9999.99999752375
"bare.soil98",89.9997974782139,8099.96354611953
"bare.soil99",12.9522233746629,167.760090347165
"bare.soil100",0.00304862524612123,0.00000929411589128773
"bare.soil101",0.000886340693953722,0.000000785599825758366
"bare.soil102",0.192116610277406,0.0369087919444808
"bare.soil103",0.30322076760158,0.0919428339048913
"bare.soil104",0.0147998230137427,0.000219034761238107
"bare.soil105",99.9816789403514,9996.33612373151
"bare.soil106",31.6687101249955,1002.90720098099
"bare.soil107",99.8269577418636,9965.42149199581
"bare.soil108",3.9999900207814,15.9999201663508
"bare.soil109",0.00953521514656736,0.0000909203278913276
"bare.soil110",0.320727876852453,0.102866370990282
"bare.soil111",0.20125334161149,0.040502907509791
"bare.soil112",4.97014748229349,24.7023659957483
"bare.soil113",0.986859446011193,0.973891566181519
"bare.soil114",96.2708214603024,9268.07106464143
"bare.soil115",5.09504159209255,25.959448825153
"bare.soil116",1.24416474125408,1.54794590337982
"bare.soil117",35.568281098099,1265.10262027339
"bare.soil118",0.469261035841782,0.220205919759303
"bare.soil119",0.150126316606327,0.0225379109377833
"bare.soil120",4.02698329067874,16.2165944234058
"bare.soil121",8.40264201233693,70.6043927874896
"bare.soil122",0.618004226852171,0.381929224407149
"bare.soil123",0.257497614435714,0.0663050214400835
"bare.soil124",4.64494168607608,21.5754832670473
"bare.soil125",0.0514702375539076,0.00264918535385568
"bare.soil126",0.0261375947364213,0.0006831738586054
"bare.soil127",1.82085831979365,3.31552502076176
"bare.soil128",0.472787602818289,0.223528117378664
"bare.soil129",1.35933484475175,1.84779122015626
"bare.soil130",0.433807352051077,0.188188818693567
"bare.soil131",0.0318407124141628,0.00101383096704142
"bare.soil132",0.0472994835575703,0.00223724114481286
"bare.soil133",0.0510434935291754,0.00260543823166297
"bare.soil134",0.934400519047311,0.873104329995884
"bare.soil135",2.73295319972714,7.4690331918988
"bare.soil136",0.414598443035187,0.171891868967201
"bare.soil137",0.264782234388062,0.0701096316475347
"bare.soil138",26.5904713118164,707.053164584529
"bare.soil139",0.154551163874701,0.0238860622550248
"bare.soil140",37.513564724086,1407.26753830819
"bare.soil141",0.0369133154058822,0.00136259285425414
"bare.soil142",65.547185894949,4296.433578747
"bare.soil143",3.87981025298083,15.0529275991351
"bare.soil144",89.717470725451,8049.22455337215
"bare.soil145",18.3054781849596,335.090531580031
"bare.soil146",9.32461391581598,86.948424679029
"bare.soil147",0.0586450810295815,0.00343924552896618
"bare.soil148",74.6292059161417,5569.51837567388
"bare.soil149",0.0750386652186709,0.00563080127779977
"bare.soil150",0.180905694403987,0.0327268702677887
"bare.soil151",0.0209915558508457,0.000440645417039175
"bare.soil152",0.393817237012932,0.1550920161685
"bare.soil153",0.328180617339263,0.10770251759718
"bare.soil154",0.0183887823181832,0.000338147315145526
"bare.soil155",0.0685391964535332,0.00469762145049601
"bare.soil156",0.0493566996263988,0.00243608379801055
"bare.soil157",0.203044622068964,0.0412271185511284
"bare.soil158",0.188489260644917,0.0355282013784674
"bare.soil159",0.133061217061677,0.0177052874859346
"bare.soil160",2.17026877158407,4.71006654091302
"bare.soil161",0.149084254054705,0.0222261148070478
"bare.soil162",17.7097415800218,313.634946831152
"bare.soil163",0.00755796213476991,0.0000571227916306158
"bare.soil164",0.613354617650487,0.376203886993175
"bare.soil165",0.02877848106159,0.000828200972212294
"bare.soil166",19.0941493042228,364.586537651952
"bare.soil167",2.70609151721232,7.32293129952848
"bare.soil168",45.0178362522148,2026.60558083122
"bare.soil169",0.157199748665669,0.0247117609805495
"bare.soil170",0.057645505069469,0.00332300425471418
"bare.soil171",7.26714744689526,52.8114320149163
"bare.soil172",47.1478982460646,2222.92430902126
"bare.soil173",0.769874178115371,0.592706250128818
"bare.soil174",6.46807151774664,41.8359491586853
"bare.soil175",0.653590009499176,0.427179900517133
"bare.soil176",26.8746149318874,722.244927737227
"bare.soil177",2.75821606332719,7.60775585199614
"bare.soil178",11.3681267038139,129.234304753967
"bare.soil179",99.7691995847404,9953.89318577976
"bare.soil180",4.22592882185916,17.85847440742
"bare.soil181",19.582228269524,383.463663999744
"bare.soil182",14.2061124221942,201.813630152019
"bare.soil183",0.436472014837729,0.190507819736506
"bare.soil184",1.21684660120431,1.48071565086248
"bare.soil185",31.1382936827136,969.593333470923
"bare.soil186",5.04317394324828,25.4336034218584
"bare.soil187",22.3941549477988,501.49817582602
"bare.soil188",99.8343429816465,9966.89603857704
"bare.soil189",0.00131706216509345,0.00000173465274672065
"bare.soil190",0.00305043627414439,0.00000930516146261593
"bare.soil191",0.667173259552088,0.445120158261358
"bare.soil192",4.21898684907218,17.799850032644
"bare.soil193",0.0745213846491684,0.00555343677002931
"bare.soil194",0.230080962924122,0.0529372495000913
"bare.soil195",0.0112047578750653,0.000125546599038839
"bare.soil196",0.00375902274025729,0.0000141302519617714
"bare.soil197",56.8827350550016,3235.6455473375
"bare.soil198",0.00881262365278091,0.0000776623356455536
"bare.soil199",82.7481916976922,6847.26322923802
"bare.soil200",2.21488949183566,4.90573546104402
"bare.soil201",0.262389660466308,0.0688483339196246
"bare.soil202",0.181117432594275,0.0328035243895419
"bare.soil203",10.5934951654552,112.222139820523
"bare.soil204",20.2829701604801,411.398878530926
"bare.soil205",71.2043766012221,5070.06324716866
"bare.soil206",1.98254068590543,3.93046757127039
"bare.soil207",1.69841882075785,2.88462649070449
"bare.soil208",3.93894683166972,15.515302142721
"bare.soil209",53.9228625350598,2907.67510397496
"bare.soil210",4.27825346566128,18.3034527164427
"bare.soil211",82.8916433200714,6871.02453230193
"bare.soil212",17.249680385131,297.551473389174
"bare.soil213",45.1222639530042,2036.01870424458
"bare.soil214",28.2562301715323,798.414543506611
"bare.soil215",0.018068420017447,0.000326467801926879
"bare.soil216",0.0824259172098453,0.00679403182788428
"bare.soil217",0.0532028005946262,0.00283053799111155
"bare.soil218",0.0141647292064214,0.000200639553491247
"bare.soil219",0.95780239070029,0.917385419631192
"bare.soil220",0.107409592288548,0.0115368205155922
"bare.soil221",0.669759806665841,0.448578198625065
"bare.soil222",0.258971877359285,0.0670664332629927
"bare.soil223",9.98874088650516,99.7749444977399
"bare.soil224",5.33111595674303,28.4207973442402
"bare.soil225",13.9162598709963,193.662288797102
"bare.soil226",43.0966672366673,1857.32272690803
"bare.soil227",7.99677199769718,63.9483623831538
"bare.soil228",32.8244666724955,1077.44561233377
"bare.soil229",0.0137183129510955,0.000188192110224195
"bare.soil230",1.08620109765217,1.17983282454078
"bare.soil231",1.33179068520203,1.7736664291909
"bare.soil232",4.95622507346357,24.5641669788289
"bare.soil233",99.9999999999096,9999.99999998193
"bare.soil234",4.17723591086654,17.449299855033
"bare.soil235",99.8812171964906,9976.25754865254
"bare.soil236",28.1568322378397,792.807201669847
"bare.soil237",37.8837161256524,1435.17594748902
"bare.soil238",33.5850062301857,1127.95264348161
"bare.soil239",0.750742392004539,0.563614139152697
"bare.soil240",0.386592352346839,0.149453646893062
"bare.soil241",0.574661171484627,0.330235462012084
