"","AE","SE"
"cropland1",70.6430726395454,4990.44371195608
"cropland2",45.7483941494358,2092.91556725213
"cropland3",72.4952366930017,5255.55934317434
"cropland4",87.2632583073448,7614.87625041438
"cropland5",9.45235096150495,89.3469386994636
"cropland6",72.5423523396189,5262.39288296542
"cropland7",41.8877475404048,1754.58339400869
"cropland8",45.5126190999809,2071.39849733995
"cropland9",73.7218889962881,5434.91691718103
"cropland10",2.98078445164602,8.88507594717469
"cropland11",2.1229389440987,4.50686976037091
"cropland12",30.3150297356665,919.001027874346
"cropland13",73.1118675441721,5345.34517579657
"cropland14",1.75707314702993,3.08730604401366
"cropland15",1.14099181422922,1.30186232013809
"cropland16",6.45193430228459,41.6274562409965
"cropland17",5.62298404004247,31.6179495145724
"cropland18",28.4232254377071,807.879744282719
"cropland19",8.59402090573002,73.8571953281246
"cropland20",2.3484307257857,5.51512687381435
"cropland21",0.227698864510916,0.0518467728995606
"cropland22",3.90505047526506,15.2494192143678
"cropland23",0.696566291103809,0.485204597902117
"cropland24",5.37231003193549,28.8617150792347
"cropland25",36.0465604492229,1299.35452021948
"cropland26",5.88637027938044,34.6493550659734
"cropland27",3.93186379119819,15.4595528725354
"cropland28",6.6269158206937,43.9160132945604
"cropland29",1.44686073666252,2.09340599129562
"cropland30",18.4684197811235,341.082529211794
"cropland31",4.01519739698838,16.1218101367822
"cropland32",4.7427321799007,22.4935085302657
"cropland33",5.69700944555458,32.4559166227381
"cropland34",2.79800798748427,7.82884869802577
"cropland35",86.1656980381829,7424.52751840731
"cropland36",24.9263470185702,621.322775690185
"cropland37",3.69425202884746,13.6474980526436
"cropland38",27.8374149201586,774.921669437067
"cropland39",37.7019655300492,1421.43820482901
"cropland40",66.0700032026838,4365.24532320264
"cropland41",17.2129169884033,296.284511249664
"cropland42",10.5990659149162,112.340198268738
"cropland43",4.15921892082132,17.2991020313181
"cropland44",18.082462631204,326.97545480889
"cropland45",11.0159691155508,121.351575554769
"cropland46",5.98328389106074,35.7996861210269
"cropland47",6.66715099262991,44.450902358526
"cropland48",2.08980919403423,4.36730246746999
"cropland49",1.18478354930679,1.40371205870801
"cropland50",0.992380371604808,0.984818801946497
"cropland51",3.30400348040389,10.916438998521
"cropland52",0.74124648982977,0.549446358684956
"cropland53",4.88493434918715,23.8625835958685
"cropland54",8.33455772436139,69.464852460712
"cropland55",3.71422424612704,13.7954617505179
"cropland56",3.13457204339607,9.82554189524019
"cropland57",7.56069717144887,57.164141718355
"cropland58",0.211734666509431,0.0448315690018601
"cropland59",3.11861978890682,9.72578938776121
"cropland60",1.67917278574208,2.81962124437682
"cropland61",4.43282015925629,19.649894564309
"cropland62",1.56789344206208,2.45828984566128
"cropland63",0.122939419309759,0.0151141008202208
"cropland64",0.547378252446702,0.299622951251606
"cropland65",9.47792264562753,89.8310176764991
"cropland66",76.2051431671884,5807.22384513168
"cropland67",21.8717513757082,478.373508240794
"cropland68",7.29645341809972,53.2382324824991
"cropland69",0.110834123520427,0.0122842029365413
"cropland70",37.3414775849151,1394.38594822472
"cropland71",0.102563067778988,0.0105191828722373
"cropland72",1.71937697365142,2.95625717752273
"cropland73",0.134910303637343,0.01820079002752
"cropland74",0.00829853559772301,0.0000688656930666759
"cropland75",0.0123528303253627,0.000152592417047199
"cropland76",0.0109410502903903,0.00011970658145685
"cropland77",0.011219942237236,0.000125887103806913
"cropland78",0.00801962204880573,0.0000643143378056909
"cropland79",0.0104311683466945,0.000108809273077081
"cropland80",0.00786614801123673,0.0000618762845346835
"cropland81",0.0250173609635651,0.000625868349581313
"cropland82",0.0250509649088586,0.000627550842864867
"cropland83",0.0126049168365001,0.000158883928455085
"cropland84",0.170322506017906,0.0290097560562195
"cropland85",6.13710220505897,37.6640234753397
"cropland86",0.841228478598295,0.707665353204803
"cropland87",0.18325769890196,0.0335833842068414
"cropland88",2.69323376911387,7.25350813509528
"cropland89",17.0317451291956,290.080342145878
"cropland90",0.0136467251416331,0.000186233107091281
"cropland91",1.20982036053607,1.46366530476764
"cropland92",0.808199710269997,0.653186771680507
"cropland93",0.721820977140986,0.521025523040768
"cropland94",1.76916681294255,3.12995121201731
"cropland95",0.234405195510245,0.0549457956821963
"cropland96",2.15881130043892,4.66046623090279
"cropland97",0.152601606403502,0.0232872502769292
"cropland98",0.00195762324015594,0.00000383228875039862
"cropland99",3.92071250280846,15.3719865296786
"cropland100",4.91383888576687,24.1458125952746
"cropland101",26.1204191398721,682.276296042597
"cropland102",2.3789231775375,5.6592754846251
"cropland103",6.14778151895642,37.7952176048221
"cropland104",5.7477238791812,33.0363297913098
"cropland105",0.604240650203981,0.365106763358929
"cropland106",0.136048078583312,0.018509079686211
"cropland107",0.252850003271031,0.0639331241541604
"cropland108",25.3006231151385,640.121530014281
"cropland109",21.7016069677468,470.959744982556
"cropland110",2.66760707009672,7.11612748043001
"cropland111",4.7776952194825,22.826371610266
"cropland112",17.8807392450686,319.720835950137
"cropland113",2.65097410194552,7.02766368918587
"cropland114",0.192172685433267,0.0369303410266336
"cropland115",0.773857341319698,0.598855184714391
"cropland116",6.5852897938505,43.3660416689916
"cropland117",6.15320973837887,37.8619900844806
"cropland118",0.345355130440447,0.119270166121538
"cropland119",13.6420285476597,186.104942895162
"cropland120",3.03223457153881,9.19444649683516
"cropland121",88.6852259992736,7865.06931054223
"cropland122",36.5279037525388,1334.28775255474
"cropland123",41.6045897678412,1730.94188975035
"cropland124",27.4661243812116,754.387988524185
"cropland125",15.651720320512,244.976348991527
"cropland126",0.528922999379333,0.27975953927243
"cropland127",61.5249863174733,3785.32394136528
"cropland128",4.72510147504895,22.3265839495098
"cropland129",38.6202812343221,1491.52612261813
"cropland130",1.97462302273952,3.89913608193295
"cropland131",4.99918942525042,24.9918949095356
"cropland132",1.77816723940826,3.16187873130479
"cropland133",5.13770075487111,26.3959690466032
"cropland134",6.53150613969929,42.6605724529295
"cropland135",95.340037317633,9089.72271572766
"cropland136",23.3362109278478,544.578740469005
"cropland137",2.9080213711754,8.45658829521285
"cropland138",6.71559691798119,45.0992419647985
"cropland139",2.15464956144676,4.64251473264273
"cropland140",7.09741130453419,50.3732472257297
"cropland141",1.06688258433228,1.13823844875152
"cropland142",3.06402099244833,9.38822464216405
"cropland143",6.36397919056347,40.5002311379249
"cropland144",4.68317404709761,21.9321191554086
"cropland145",4.12560346767855,17.0206039725213
"cropland146",9.22706249652977,85.1386823148662
"cropland147",0.722470563854205,0.521963715635813
"cropland148",0.999263126918854,0.998526796819647
"cropland149",4.47796795751529,20.0521970285336
"cropland150",0.425500417922761,0.181050605652445
"cropland151",4.07104401311383,16.5733993567099
"cropland152",5.53409279774994,30.6261830941078
"cropland153",21.8203375067121,476.127128906828
"cropland154",15.8272456454651,250.501704721893
"cropland155",5.05183991128387,25.5210864892406
"cropland156",18.8005502683336,353.460690392137
"cropland157",4.23881043812727,17.9675139303767
"cropland158",7.34671492930347,53.9742202524505
"cropland159",56.9890437898176,3247.75111207775
"cropland160",13.0407191257126,170.060355315726
"cropland161",3.60299350699839,12.9815622114726
"cropland162",8.29116808579041,68.7434682268294
"cropland163",50.9703668872762,2597.97830062354
"cropland164",0.441625638505716,0.195033204585582
"cropland165",11.0482740521225,122.064359530804
"cropland166",4.05816170573135,16.4686764298644
"cropland167",5.21835361612108,27.2312144628839
"cropland168",1.68792315502819,2.8490845772803
"cropland169",0.665500564830061,0.44289100178913
"cropland170",0.509246735805971,0.259332237929036
"cropland171",4.63440454282018,21.4777054665123
"cropland172",0.988565226824124,0.977261207685832
