"","AE","SE"
"cropland453",4.68265098750755,21.9272202708054
"cropland454",12.1582588871171,147.823259166161
"cropland455",0,0
"cropland456",11.1826104116563,125.050775618884
"cropland457",9.214763823243,84.911872318148
"cropland458",4.96404152592723,24.6417082711299
"cropland459",4.59795989087252,21.1412351580725
"cropland460",9.47745443405252,89.8221425495417
"cropland461",0,0
"cropland462",0,0
"cropland463",10.5336787748164,110.958388531018
"cropland464",8.93295928747948,79.7977616317659
"cropland465",7.51151067081534,56.4227925577727
"cropland466",22.2113320426867,493.343271110481
"cropland467",35.1731692932769,1237.15183813351
"cropland468",4.02669655734906,16.2142851649668
"cropland469",0.863068025338958,0.744886416362487
"cropland470",7.43084788693652,55.2175003187889
"cropland471",0,0
"cropland472",0.624546048212107,0.39005776633736
"cropland473",0,0
"cropland474",0,0
"cropland475",0,0
"cropland476",8.59010978967318,73.789986198639
"cropland477",20.8092959647721,433.026798549482
"cropland478",4.97469472184153,24.747587575518
"cropland479",0,0
"cropland480",0,0
"dec.trees1",12.3246825880352,151.897800895818
"dec.trees2",9.27718286128627,86.0661218417437
"dec.trees3",0.718878048473793,0.516785648577488
"dec.trees4",20.3502603636351,414.133096867739
"dec.trees5",48.8361231358897,2384.96692294378
"dec.trees6",3.51506918015048,12.3557113412437
"dec.trees7",19.3486276960742,374.36939372129
"dec.trees8",10.8654643484399,118.058315507218
"dec.trees9",10.2137529760051,104.320749854852
"dec.trees10",14.3942577404265,207.194655897829
"dec.trees11",12.4885610032183,155.964155931106
"dec.trees12",1.33433908410738,1.78046079137652
"dec.trees13",4.88037115379638,23.8180225988078
"dec.trees14",10.6650930937576,113.744210698515
"dec.trees15",10.3214445073466,106.532216718234
"dec.trees16",5.30246568378427,28.1161423277098
"dec.trees17",0,0
"dec.trees18",48.0789226218466,2311.58280047751
"dec.trees19",20.0126467626081,400.506030444929
"dec.trees20",0.463299649001576,0.214646564764984
"dec.trees21",15.2493687466382,232.543247170947
"dec.trees22",30.9755137710896,959.482453382962
"dec.trees23",7.00181783565884,49.0254530037502
"dec.trees24",30.0334523474743,902.008259908011
"dec.trees25",7.15682817163782,51.2201894783488
"dec.trees26",13.875214866422,192.521587589378
"dec.trees27",6.63462110456606,44.0181972011533
"dec.trees28",4.78848853974863,22.929622495304
"dec.trees29",63.3898218815164,4018.26951817038
"dec.trees30",1.72919250486702,2.99010671888827
"dec.trees31",2.03323785293089,4.134056166591
"dec.trees32",32.9593857504754,1086.32110904864
"dec.trees33",30.8927145629044,954.359813065086
"dec.trees34",5.17321165691383,26.7621188472291
"dec.trees35",2.14418388976366,4.59752455312201
"dec.trees36",1.32351246295873,1.75168523960708
"dec.trees37",31.7345484300771,1007.08156406091
"dec.trees38",13.7360629345549,188.679424942054
"dec.trees39",19.8443002732601,393.796253335311
"dec.trees40",9.23637800246464,85.3106786044127
"dec.trees41",2.78055547779102,7.73148876507364
"dec.trees42",0.527331519877618,0.278078531856438
"dec.trees43",1.98866281865988,3.95477980632027
"dec.trees44",5.58761273381037,31.2214160630398
"dec.trees45",5.62801936255911,31.6746019453403
"dec.trees46",2.01714719229061,4.06888279536589
"dec.trees47",3.96778849159991,15.7433455140727
"dec.trees48",1.94247205296895,3.77319767656539
"dec.trees49",0.492518302260079,0.24257427806115
"dec.trees50",0,0
"dec.trees51",9.2593214579801,85.7350338622107
"dec.trees52",0,0
"dec.trees53",3.93792710771274,15.5072699056588
"dec.trees54",2.8204610115273,7.95500031754557
"dec.trees55",10.0781535176442,101.569178325204
