"","AE","SE"
"cropland73",0.635344152296333,0.403662191857146
"cropland74",6.02824264690438,36.3397094099568
"cropland75",10.5675826178696,111.6738023855
"cropland76",15.6208650731842,244.011425634627
"cropland77",1.22932154542368,1.51123146204287
"cropland78",15.7411872101581,247.784974785246
"cropland79",18.5024219406425,342.339617669569
"cropland80",0,0
"cropland81",0.91554592031649,0.838224332208169
"cropland82",16.1463215160397,260.703698499327
"cropland83",0,0
"cropland84",10.8575760377634,117.886957415814
"cropland85",0,0
"cropland86",0,0
"cropland87",5.04030431287771,25.4046675664136
"cropland88",5.87158104632136,34.4754639835202
"cropland89",4.03448902589243,16.2771017000465
"cropland90",11.9447104505484,142.676107747441
"cropland91",9.57906082375486,91.7584062651951
"cropland92",0,0
"cropland93",9.26680888674439,85.8737469434449
"cropland94",0,0
"cropland95",4.37002870691556,19.097150899266
"cropland96",11.7319697982346,137.639115346688
"cropland97",0,0
"cropland98",9.59150981871195,91.9970606024478
"cropland99",5.24273052181706,27.4862233243922
"cropland100",0,0
"cropland101",4.44509710588195,19.7588882807201
"cropland102",6.73560947154446,45.3684349531594
"cropland103",5.41976015526201,29.3738001405657
"cropland104",0.810611683787932,0.657091301893506
"cropland105",5.41260194700524,29.2962598367249
"cropland106",1.77175325162015,3.13910958462656
"cropland107",2.85440260967936,8.14761425814433
"cropland108",7.06970884181531,49.9807831080415
"cropland109",0,0
"cropland110",13.4010115863199,179.587111536681
"cropland111",0.995826358378034,0.991670136040456
"cropland112",5.71824851686634,32.698366100644
"cropland113",0.330025909883375,0.108917101194349
"cropland114",6.15035311604122,37.826843451998
"cropland115",0.804547419714272,0.647296550568893
"cropland116",0.831881006818168,0.692026009504808
"cropland117",2.51127200114504,6.30648706373502
"cropland118",2.60414720347154,6.78158265734863
"cropland119",8.04805773383865,64.7712332872001
"cropland120",10.8965850130511,118.73556494665
"cropland121",43.9524250068467,1931.81566398249
"cropland122",93.0490079764737,8658.11788540586
"cropland123",0.307520022795115,0.0945685644199083
"cropland124",48.3880939570496,2341.40763679626
"cropland125",72.6056174858629,5271.57569050344
"cropland126",59.7197411594833,3566.44748415569
"cropland127",53.1328021253829,2823.0946616951
"cropland128",73.0152173096583,5331.22195877663
"cropland129",66,4356
"cropland130",81.6923268128926,6673.63626010446
"cropland131",10.1930886816673,103.899056872335
"cropland132",15.157577507874,229.752155907209
"cropland133",2.36528061506274,5.59455238799156
"cropland134",8.64962971863181,74.8160942694387
"cropland135",7.43456544888181,55.2727634137072
"cropland136",11.8109076339671,139.497539138103
"cropland137",0,0
"cropland138",6.63407474286071,44.0109476938624
"cropland139",1.50776172452505,2.27334541794277
"cropland140",12.9927527559685,168.811624177727
"cropland141",14.6773135934344,215.423534320015
"cropland142",9.10762523539586,82.9488374284194
"cropland143",5.13758301647888,26.3947592512123
"cropland144",1.32688457101456,1.76062266479648
"cropland145",5.39081810268865,29.0609198162756
"cropland146",9.11357559227172,83.0572600760507
"cropland147",8.43633010522118,71.1716656442611
"cropland148",4.28030865777854,18.3210422058539
"cropland149",10.3229114047894,106.562499871131
"cropland150",4.53698352322666,20.5842194900302
"cropland151",1.52950909834983,2.33939808193492
"cropland152",7.02292071479788,49.3214153663371
"cropland153",6.77983953765496,45.9662241563495
"cropland154",1.023021653917,1.04657330438307
"cropland155",5.65144649039063,31.9388474337486
"cropland156",7.13227220513817,50.8693068081865
